lg	inLg	name
ru	grc	древнегреческий
ru	gsw	швейцарский немецкий
ru	gu	гуджарати
ru	guz	гусии
ru	gv	мэнский
ru	gwi	гвичин
ru	ha	хауса
ru	hai	хайда
ru	hak	хакка
ru	haw	гавайский
ru	he	иврит
ru	hi	хинди
ru	hil	хилигайнон
ru	hit	хеттский
ru	hmn	хмонг
ru	ho	хиримоту
ru	hr	хорватский
ru	hsb	верхнелужицкий
ru	hsn	сян
ru	ht	гаитянский
ru	hu	венгерский
ru	hup	хупа
ru	hy	армянский
ru	hz	гереро
ru	ia	интерлингва
ru	iba	ибанский
ru	ibb	ибибио
ru	id	индонезийский
ru	ie	интерлингве
ru	ig	игбо
ru	ii	носу
ru	ik	инупиак
ru	ilo	илоко
ru	inh	ингушский
ru	io	идо
ru	is	исландский
ru	it	итальянский
ru	iu	инуктитут
ru	ja	японский
ru	jbo	ложбан
ru	jgo	нгомба
ru	jmc	мачаме
ru	jpr	еврейско-персидский
ru	jrb	еврейско-арабский
ru	jv	яванский
ru	ka	грузинский
ru	kaa	каракалпакский
ru	kab	кабильский
ru	kac	качинский
ru	kaj	каджи
ru	kam	камба
ru	kaw	кави
ru	kbd	кабардинский
ru	kbl	канембу
ru	kcg	тьяп
ru	kde	маконде
ru	kea	кабувердьяну
ru	kfo	коро
ru	kg	конго
ru	kha	кхаси
ru	kho	хотанский
ru	khq	койра чиини
ru	ki	кикуйю
ru	kj	кунама
ru	kk	казахский
ru	kkj	како
ru	kl	гренландский
ru	kln	календжин
ru	km	кхмерский
ru	kmb	кимбунду
ru	kn	каннада
ru	ko	корейский
ru	koi	коми-пермяцкий
ru	kok	конкани
ru	kos	косраенский
ru	kpe	кпелле
ru	kr	канури
ru	krc	карачаево-балкарский
ru	krl	карельский
ru	kru	курух
ru	ks	кашмири
ru	ksb	шамбала
ru	ksf	бафия
ru	ksh	кёльнский
ru	ku	курдский
ru	kum	кумыкский
ru	kut	кутенаи
ru	kv	коми
ru	kw	корнский
ru	ky	киргизский
ru	la	латинский
ru	lad	ладино
ru	lag	ланго
ru	lah	лахнда
ru	lam	ламба
ru	lb	люксембургский
ru	lez	лезгинский
ru	lg	ганда
ru	li	лимбургский
ru	lkt	лакота
ru	ln	лингала
ru	lo	лаосский
ru	lol	монго
ru	lou	луизианский креольский
ru	loz	лози
ru	lrc	севернолурский
ru	lt	литовский
ru	lu	луба-катанга
ru	lua	луба-лулуа
ru	lui	луисеньо
ru	lun	лунда
ru	luo	луо
ru	lus	мизо
ru	luy	лухья
ru	lv	латышский
ru	mad	мадурский
ru	maf	мафа
ru	mag	магахи
ru	mai	майтхили
ru	mak	макассарский
ru	man	мандинго
ru	mas	масаи
ru	mde	маба
ru	mdf	мокшанский
ru	mdr	мандарский
ru	men	менде
ru	mer	меру
ru	mfe	маврикийский креольский
ru	mg	малагасийский
ru	mga	среднеирландский
ru	mgh	макуа-меетто
ru	mgo	мета
ru	mh	маршалльский
ru	mi	маори
ru	mic	микмак
ru	min	минангкабау
ru	mk	македонский
ru	ml	малаялам
ru	mn	монгольский
ru	mnc	маньчжурский
ru	mni	манипурский
ru	moh	мохаук
ru	mos	моси
ru	mr	маратхи
ru	ms	малайский
ru	mt	мальтийский
ru	mua	мунданг
ru	mul	языки разных семей
ru	mus	крик
ru	mwl	мирандский
ru	mwr	марвари
ru	my	бирманский
ru	mye	миене
ru	myv	эрзянский
ru	mzn	мазендеранский
ru	na	науру
ru	nan	миньнань
ru	nap	неаполитанский
ru	naq	нама
ru	nb	норвежский букмол
ru	nd	северный ндебеле
ru	nds	нижнегерманский
ru	nds_NL	нижнесаксонский
ru	ne	непальский
ru	new	неварский
ru	ng	ндонга
ru	nia	ниас
ru	niu	ниуэ
ru	nl	нидерландский
ru	nl_BE	фламандский
ru	nmg	квасио
ru	nn	нюнорск
ru	nnh	нгиембунд
ru	no	норвежский
ru	nog	ногайский
ru	non	старонорвежский
ru	nqo	нко
ru	nr	южный ндебеле
ru	nso	северный сото
ru	nus	нуэр
ru	nv	навахо
ru	nwc	классический невари
ru	ny	ньянджа
ru	nym	ньямвези
ru	nyn	ньянколе
ru	nyo	ньоро
ru	nzi	нзима
ru	oc	окситанский
ru	oj	оджибва
ru	om	оромо
ru	or	ория
ru	os	осетинский
ru	osa	оседжи
ru	ota	старотурецкий
ru	pa	панджаби
ru	pag	пангасинан
ru	pal	пехлевийский
ru	pam	пампанга
ru	pap	папьяменто
ru	pau	палау
ru	pcm	нигерийско-креольский
ru	peo	староперсидский
ru	phn	финикийский
ru	pi	пали
ru	pl	польский
ru	pon	понапе
ru	prg	прусский
ru	pro	старопровансальский
ru	ps	пушту
ru	pt	португальский
ru	pt_BR	бразильский португальский
ru	pt_PT	европейский португальский
ru	qu	кечуа
ru	quc	киче
ru	raj	раджастхани
ru	rap	рапануйский
ru	rar	раротонга
ru	rm	романшский
ru	rn	рунди
ru	ro	румынский
ru	ro_MD	молдавский
ru	rof	ромбо
ru	rom	цыганский
ru	root	праязык
ru	ru	русский
ru	rup	арумынский
ru	rw	киньяруанда
ru	rwk	руанда
ru	sa	санскрит
ru	sad	сандаве
ru	sah	саха
ru	sam	самаритянский арамейский
ru	saq	самбуру
ru	sas	сасакский
ru	sat	сантали
ru	sba	нгамбайский
ru	sbp	сангу
ru	sc	сардинский
ru	scn	сицилийский
ru	sco	шотландский
ru	sd	синдхи
ru	sdh	южнокурдский
ru	se	северносаамский
ru	see	сенека
ru	seh	сена
ru	sel	селькупский
ru	ses	койраборо сенни
ru	sg	санго
ru	sga	староирландский
ru	sh	сербскохорватский
ru	shi	ташельхит
ru	shn	шанский
ru	shu	чадский арабский
ru	si	сингальский
ru	sid	сидама
ru	sk	словацкий
ru	sl	словенский
ru	sm	самоанский
ru	sma	южносаамский
ru	smj	луле-саамский
ru	smn	инари-саамский
ru	sms	колтта-саамский
ru	sn	шона
ru	snk	сонинке
ru	so	сомали
ru	sog	согдийский
ru	sq	албанский
ru	sr	сербский
ru	srn	сранан-тонго
ru	srr	серер
ru	ss	свази
ru	ssy	сахо
ru	st	южный сото
ru	su	сунданский
ru	suk	сукума
ru	sus	сусу
ru	sux	шумерский
ru	sv	шведский
ru	sw	суахили
ru	sw_CD	конголезский суахили
ru	swb	коморский
ru	syc	классический сирийский
ru	syr	сирийский
ru	ta	тамильский
ru	te	телугу
ru	tem	темне
ru	teo	тесо
ru	ter	терено
ru	tet	тетум
ru	tg	таджикский
ru	th	тайский
ru	ti	тигринья
ru	tig	тигре
ru	tiv	тиви
ru	tk	туркменский
ru	tkl	токелайский
ru	tl	тагалог
ru	tlh	клингонский
ru	tli	тлингит
ru	tmh	тамашек
ru	tn	тсвана
ru	to	тонганский
ru	tog	тонга
ru	tpi	ток-писин
ru	tr	турецкий
ru	tru	туройо
ru	trv	седекский
ru	ts	тсонга
ru	tsi	цимшиан
ru	tt	татарский
ru	tum	тумбука
ru	tvl	тувалу
ru	tw	тви
ru	twq	тасавак
ru	ty	таитянский
ru	tyv	тувинский
ru	tzm	среднеатласский тамазигхтский
ru	udm	удмуртский
ru	ug	уйгурский
ru	uga	угаритский
ru	uk	украинский
ru	umb	умбунду
ru	und	неизвестный язык
ru	ur	урду
ru	uz	узбекский
ru	vai	ваи
ru	ve	венда
ru	vi	вьетнамский
ru	vo	волапюк
ru	vot	водский
ru	vun	вунджо
ru	wa	валлонский
ru	wae	валлисский
ru	wal	воламо
ru	war	варай
ru	was	вашо
ru	wbp	вальбири
ru	wo	волоф
ru	wuu	ву
ru	xal	калмыцкий
ru	xh	коса
ru	xog	сога
ru	yao	яо
ru	yap	яп
ru	yav	янгбен
ru	ybb	йемба
ru	yi	идиш
ru	yo	йоруба
ru	yue	кантонский
ru	za	чжуань
ru	zap	сапотекский
ru	zbl	блиссимволика
ru	zen	зенагский
ru	zgh	тамазигхтский
ru	zh	китайский
ru	zh_Hans	китайский, упрощенное письмо
ru	zh_Hant	китайский, традиционное письмо
ru	zu	зулу
ru	zun	зуньи
ru	zxx	нет языкового материала
ru	zza	заза
se	ace	acehgiella
se	af	afrikánsagiella
se	an	aragoniagiella
se	ang	boares eaŋgalasgiella
se	ar	arábagiella
se	ast	asturiagiella
se	be	vilges-ruoššagiella
se	bg	bulgáriagiella
se	bn	bengalgiella
se	bo	tibetagiella
se	br	bretonagiella
se	bs	bosniagiella
se	ca	katalánagiella
se	chm	marigiella
se	co	corsicagiella
se	cs	čeahkagiella
se	cy	kymragiella
se	da	dánskkagiella
se	de	duiskkagiella
se	dv	divehigiella
se	dz	dzongkhagiella
se	el	greikkagiella
se	en	eaŋgalsgiella
se	es	spánskkagiella
se	et	esttegiella
se	fa	persijagiella
se	fi	suomagiella
se	fil	filippiinnagiella
se	fj	fidjigiella
se	fo	fearagiella
se	fr	fránskkagiella
se	fy	oarjifriisagiella
se	ga	iirragiella
se	gu	gujaratagiella
se	gv	manksgiella
se	ha	haussagiella
se	haw	hawaiigiella
se	hi	hindigiella
se	hr	kroátiagiella
se	ht	haitigiella
se	hu	ungárgiella
se	hy	armeenagiella
se	id	indonesiagiella
se	is	islánddagiella
se	it	itáliagiella
se	ja	japánagiella
se	jv	javagiella
se	ka	georgiagiella
se	kk	kazakgiella
se	km	kambodiagiella
se	ko	koreagiella
se	krl	gárjilgiella
se	ku	kurdigiella
se	kv	komigiella
se	kw	kornagiella
se	la	láhtengiella
se	lb	luxemburggagiella
se	lo	laogiella
se	lt	liettuvagiella
se	lv	látviagiella
se	mdf	mokšagiella
se	mi	maorigiella
se	mk	makedoniagiella
se	mn	mongoliagiella
se	mt	maltagiella
se	my	burmagiella
se	myv	ersagiella
se	nb	girjedárogiella
se	ne	nepaligiella
se	nl	hollánddagiella
se	nn	ođđadárogiella
se	no	dárogiella
se	oc	oksitánagiella
se	pa	panjabigiella
se	pl	polskkagiella
se	pt	portugálagiella
se	rm	romanšgiella
se	ro	romániagiella
se	ru	ruoššagiella
se	sc	sardigiella
se	scn	sisiliagiella
se	se	davvisámegiella
se	sel	selkupagiella
se	sh	serbokroatiagiella
se	sk	slovákiagiella
se	sl	slovenagiella
se	sm	samoagiella
se	sma	lullisámegiella
se	smj	julevsámegiella
se	smn	anárašgiella
se	sms	nuortalašgiella
se	sq	albánagiella
se	sr	serbiagiella
se	sv	ruoŧagiella
se	swb	shimaorigiella
se	th	ŧaigiella
se	tr	durkagiella
se	ty	tahitigiella
se	udm	udmurtagiella
se	uk	ukrainagiella
se	und	dovdameahttun giella
se	ur	urdugiella
se	vi	vietnamgiella
se	wa	vallonagiella
se	yue	kantongiella
se	zh	kiinnágiella
se	zh_Hans	álki kiinágiella
se	zh_Hant	árbevirolaš kiinnágiella
sv	aa	afar
sv	ab	abchaziska
sv	ace	acehnesiska
sv	ach	acholi
sv	ada	adangme
sv	ady	adygeiska
sv	ae	avestiska
sv	aeb	tunisisk arabiska
sv	af	afrikaans
sv	afh	afrihili
sv	agq	aghem
sv	ain	ainu
sv	ak	akan
sv	akk	akkadiska
sv	akz	Alabama-muskogee
sv	ale	aleutiska
sv	aln	gegiska
sv	alt	sydaltaiska
sv	am	amhariska
sv	an	aragonesiska
sv	ang	fornengelska
sv	anp	angika
sv	ar	arabiska
sv	ar_001	modern standardarabiska
sv	arc	arameiska
sv	arn	mapudungun
sv	aro	araoniska
sv	arp	arapaho
sv	arq	algerisk arabiska
sv	ars	najdiarabiska
sv	arw	arawakiska
sv	ary	marockansk arabiska
sv	arz	egyptisk arabiska
sv	as	assamesiska
sv	asa	asu
sv	ase	amerikanskt teckenspråk
sv	ast	asturiska
sv	av	avariska
sv	avk	kotava
sv	awa	awadhi
sv	ay	aymara
sv	az	azerbajdzjanska
sv	az	azeriska
sv	ba	basjkiriska
sv	bal	baluchiska
sv	ban	balinesiska
sv	bar	bayerska
sv	bas	basa
sv	bax	bamunska
sv	bbc	batak-toba
sv	bbj	ghomala
sv	be	vitryska
sv	bej	beja
sv	bem	bemba
sv	bew	betawiska
sv	bez	bena
sv	bfd	bafut
sv	bfq	bagada
sv	bg	bulgariska
sv	bgn	västbaluchiska
sv	bho	bhojpuri
sv	bi	bislama
sv	bik	bikol
sv	bin	bini
sv	bjn	banjariska
sv	bkm	bamekon
sv	bla	siksika
sv	bm	bambara
sv	bn	bengali
sv	bo	tibetanska
sv	bpy	bishnupriya
sv	bqi	bakhtiari
sv	br	bretonska
sv	bra	braj
sv	brh	brahuiska
sv	brx	bodo
sv	bs	bosniska
sv	bss	bakossi
sv	bua	burjätiska
sv	bug	buginesiska
sv	bum	boulou
sv	byn	blin
sv	byv	bagangte
sv	ca	katalanska
sv	cad	caddo
sv	car	karibiska
sv	cay	cayuga
sv	cch	atsam
sv	ce	tjetjenska
sv	ceb	cebuano
sv	cgg	chiga
sv	ch	chamorro
sv	chb	chibcha
sv	chg	chagatai
sv	chk	chuukesiska
sv	chm	mariska
sv	chn	chinook
sv	cho	choctaw
sv	chp	chipewyan
sv	chr	cherokesiska
sv	chy	cheyenne
sv	ckb	soranisk kurdiska
sv	co	korsikanska
sv	cop	koptiska
sv	cps	kapisnon
sv	cr	cree
sv	crh	krimtatariska
sv	crs	seychellisk kreol
sv	cs	tjeckiska
sv	csb	kasjubiska
sv	cu	kyrkslaviska
sv	cv	tjuvasjiska
sv	cy	walesiska
sv	da	danska
sv	dak	dakota
sv	dar	darginska
sv	dav	taita
sv	de	tyska
sv	de_AT	österrikisk tyska
sv	de_CH	schweizisk högtyska
sv	del	delaware
sv	den	slavej
sv	dgr	dogrib
sv	din	dinka
sv	dje	zarma
sv	doi	dogri
sv	dsb	lågsorbiska
sv	dtp	centraldusun
sv	dua	duala
sv	dum	medelnederländska
sv	dv	divehi
sv	dyo	jola-fonyi
sv	dyu	dyula
sv	dz	dzongkha
sv	dzg	dazaga
sv	ebu	embu
sv	ee	ewe
sv	efi	efik
sv	egl	emiliska
sv	egy	fornegyptiska
sv	eka	ekajuk
sv	el	grekiska
sv	elx	elamitiska
sv	en	engelska
sv	en_AU	australisk engelska
sv	en_CA	kanadensisk engelska
sv	en_GB	brittisk engelska
sv	en_US	amerikansk engelska
sv	enm	medelengelska
sv	eo	esperanto
sv	es	spanska
sv	es_419	latinamerikansk spanska
sv	es_ES	europeisk spanska
sv	es_MX	mexikansk spanska
sv	esu	centralalaskisk jupiska
sv	et	estniska
sv	eu	baskiska
sv	ewo	ewondo
sv	ext	extremaduriska
sv	fa	persiska
sv	fan	fang
sv	fat	fanti
sv	ff	fulani
sv	fi	finska
sv	fil	filippinska
sv	fit	meänkieli
sv	fj	fijianska
sv	fo	färöiska
sv	fon	fonspråket
sv	fr	franska
sv	fr_CA	kanadensisk franska
sv	fr_CH	schweizisk franska
sv	frc	cajun-franska
sv	frm	medelfranska
sv	fro	fornfranska
sv	frp	frankoprovensalska
sv	frr	nordfrisiska
sv	frs	östfrisiska
sv	fur	friulianska
sv	fy	västfrisiska
sv	ga	iriska
sv	gaa	gã
sv	gag	gagauziska
sv	gan	gan
sv	gay	gayo
sv	gba	gbaya
sv	gbz	zoroastrisk dari
sv	gd	skotsk gäliska
sv	gez	etiopiska
sv	gil	gilbertiska
sv	gl	galiciska
sv	glk	gilaki
sv	gmh	medelhögtyska
sv	gn	guaraní
sv	goh	fornhögtyska
sv	gom	Goa-konkani
sv	gon	gondi
sv	gor	gorontalo
sv	got	gotiska
sv	grb	grebo
sv	grc	forngrekiska
sv	gsw	schweizertyska
sv	gu	gujarati
sv	guc	wayuu
sv	gur	farefare
sv	guz	gusii
sv	gv	manx
sv	gwi	gwichin
sv	ha	hausa
sv	hai	haida
sv	hak	hakka
sv	haw	hawaiiska
sv	he	hebreiska
sv	hi	hindi
sv	hif	Fiji-hindi
sv	hil	hiligaynon
sv	hit	hettitiska
sv	hmn	hmongspråk
sv	ho	hirimotu
sv	hr	kroatiska
sv	hsb	högsorbiska
sv	hsn	xiang
sv	ht	haitiska
sv	hu	ungerska
sv	hup	hupa
sv	hy	armeniska
sv	hz	herero
sv	ia	interlingua
sv	iba	ibanska
sv	ibb	ibibio
sv	id	indonesiska
sv	ie	interlingue
sv	ig	igbo
sv	ii	szezuan i
sv	ik	inupiak
sv	ilo	iloko
sv	inh	ingusjiska
sv	io	ido
sv	is	isländska
sv	it	italienska
sv	iu	inuktitut
sv	izh	ingriska
sv	ja	japanska
sv	jam	jamaikansk engelsk kreol
sv	jbo	lojban
sv	jgo	ngomba
sv	jmc	kimashami
sv	jpr	judisk persiska
sv	jrb	judisk arabiska
sv	jut	jylländska
sv	jv	javanesiska
sv	ka	georgiska
sv	kaa	karakalpakiska
sv	kab	kabyliska
sv	kac	kachin
sv	kaj	jju
sv	kam	kamba
sv	kaw	kawi
sv	kbd	kabardinska
sv	kbl	kanembu
sv	kcg	tyap
sv	kde	makonde
sv	kea	kapverdiska
sv	ken	kenjang
sv	kfo	koro
sv	kg	kikongo
sv	kgp	kaingang
sv	kha	khasi
sv	kho	khotanesiska
sv	khq	Timbuktu-songhoy
sv	khw	khowar
sv	ki	kikuyu
sv	kiu	kirmanjki
sv	kj	kuanyama
sv	kk	kazakiska
sv	kkj	mkako
sv	kl	grönländska
sv	kln	kalenjin
sv	km	kambodjanska
sv	kmb	kimbundu
sv	kn	kannada
sv	ko	koreanska
sv	koi	komi-permjakiska
sv	kok	konkani
sv	kos	kosreanska
sv	kpe	kpelle
sv	kr	kanuri
sv	krc	karachay-balkar
sv	kri	krio
sv	krj	kinaray-a
sv	krl	karelska
sv	kru	kurukh
sv	ks	kashmiriska
sv	ksb	kisambaa
sv	ksf	bafia
sv	ksh	kölniska
sv	ku	kurdiska
sv	kum	kumykiska
sv	kut	kutenaj
sv	kv	kome
sv	kw	korniska
sv	ky	kirgisiska
sv	la	latin
sv	lad	ladino
sv	lag	langi
sv	lah	lahnda
sv	lam	lamba
sv	lb	luxemburgiska
sv	lez	lezghien
sv	lfn	lingua franca nova
sv	lg	luganda
sv	li	limburgiska
sv	lij	liguriska
sv	liv	livoniska
sv	lkt	lakota
sv	lmo	lombardiska
sv	ln	lingala
sv	lo	laotiska
sv	lol	mongo
sv	lou	louisiana-kreol
sv	loz	lozi
sv	lrc	nordluri
sv	lt	litauiska
sv	ltg	lettgalliska
sv	lu	luba-katanga
sv	lua	luba-lulua
sv	lui	luiseño
sv	lun	lunda
sv	luo	luo
sv	lus	lushai
sv	luy	luhya
sv	lv	lettiska
sv	lzh	litterär kineiska
sv	lzz	laziska
sv	mad	maduresiska
sv	maf	mafa
sv	mag	magahi
sv	mai	maithili
sv	mak	makasar
sv	man	mande
sv	mas	massajiska
sv	mde	maba
sv	mdf	moksja
sv	mdr	mandar
sv	men	mende
sv	mer	meru
sv	mfe	mauritansk kreol
sv	mg	malagassiska
sv	mga	medeliriska
sv	mgh	makhuwa-meetto
sv	mgo	meta’
sv	mh	marshalliska
sv	mi	maori
sv	mic	mi’kmaq
sv	min	minangkabau
sv	mk	makedonska
sv	ml	malayalam
sv	mn	mongoliska
sv	mnc	manchuriska
sv	mni	manipuri
sv	moh	mohawk
sv	mos	mossi
sv	mr	marathi
sv	mrj	västmariska
sv	ms	malajiska
sv	mt	maltesiska
sv	mua	mundang
sv	mul	flera språk
sv	mus	muskogee
sv	mwl	mirandesiska
sv	mwr	marwari
sv	mwv	mentawai
sv	my	burmesiska
sv	mye	myene
sv	myv	erjya
sv	mzn	mazanderani
sv	na	nauruanska
sv	nan	min nan
sv	nap	napolitanska
sv	naq	nama
sv	nb	norskt bokmål
sv	nd	nordndebele
sv	nds	lågtyska
sv	nds_NL	lågsaxiska
sv	ne	nepalesiska
sv	new	newariska
sv	ng	ndonga
sv	nia	nias
sv	niu	niueanska
sv	njo	ao-naga
sv	nl	nederländska
sv	nl_BE	flamländska
sv	nmg	kwasio
sv	nn	nynorska
sv	nnh	bamileké-ngiemboon
sv	no	norska
sv	nog	nogai
sv	non	fornnordiska
sv	nov	novial
sv	nqo	n-kå
sv	nr	sydndebele
sv	nso	nordsotho
sv	nus	nuer
sv	nv	navaho
sv	nwc	klassisk newariska
sv	ny	nyanja
sv	nym	nyamwezi
sv	nyn	nyankole
sv	nyo	nyoro
sv	nzi	nzima
sv	oc	occitanska
sv	oj	odjibwa
sv	om	oromo
sv	or	oriya
sv	os	ossetiska
sv	osa	osage
sv	ota	ottomanska
sv	pa	punjabi
sv	pag	pangasinan
sv	pal	medelpersiska
sv	pam	pampanga
sv	pap	papiamento
sv	pau	palau
sv	pcd	pikardiska
sv	pcm	Nigeria-pidgin
sv	pdc	Pennsylvaniatyska
sv	pdt	mennonitisk lågtyska
sv	peo	fornpersiska
sv	pfl	Pfalz-tyska
sv	phn	feniciska
sv	pi	pali
sv	pl	polska
sv	pms	piemontesiska
sv	pnt	pontiska
sv	pon	pohnpeiska
sv	prg	fornpreussiska
sv	pro	fornprovensalska
sv	ps	afghanska
sv	ps	pashto
sv	pt	portugisiska
sv	pt_BR	brasiliansk portugisiska
sv	pt_PT	europeisk portugisiska
sv	qu	quechua
sv	quc	quiché
sv	qug	Chimborazo-höglandskichwa
sv	raj	rajasthani
sv	rap	rapanui
sv	rar	rarotonganska
sv	rgn	romagnol
sv	rif	riffianska
sv	rm	rätoromanska
sv	rn	rundi
sv	ro	rumänska
sv	ro_MD	moldaviska
sv	rof	rombo
sv	rom	romani
sv	root	rot
sv	rtm	rotumänska
sv	ru	ryska
sv	rue	rusyn
sv	rug	rovianska
sv	rup	arumänska
sv	rw	kinjarwanda
sv	rwk	rwa
sv	sa	sanskrit
sv	sad	sandawe
sv	sah	jakutiska
sv	sam	samaritanska
sv	saq	samburu
sv	sas	sasak
sv	sat	santali
sv	saz	saurashtra
sv	sba	ngambay
sv	sbp	sangu
sv	sc	sardinska
sv	scn	sicilianska
sv	sco	skotska
sv	sd	sindhi
sv	sdc	sassaresisk sardiska
sv	sdh	sydkurdiska
sv	se	nordsamiska
sv	see	seneca
sv	seh	sena
sv	sei	seri
sv	sel	selkup
sv	ses	Gao-songhay
sv	sg	sango
sv	sga	forniriska
sv	sgs	samogitiska
sv	sh	serbokroatiska
sv	shi	tachelhit
sv	shn	shan
sv	shu	Tchad-arabiska
sv	si	singalesiska
sv	sid	sidamo
sv	sk	slovakiska
sv	sl	slovenska
sv	sli	lågsilesiska
sv	sly	selayar
sv	sm	samoanska
sv	sma	sydsamiska
sv	smj	lulesamiska
sv	smn	enaresamiska
sv	sms	skoltsamiska
sv	sn	shona
sv	snk	soninke
sv	so	somaliska
sv	sog	sogdiska
sv	sq	albanska
sv	sr	serbiska
sv	srn	sranan tongo
sv	srr	serer
sv	ss	swati
sv	ssy	saho
sv	st	sydsotho
sv	stq	saterfrisiska
sv	su	sundanesiska
sv	suk	sukuma
sv	sus	susu
sv	sux	sumeriska
sv	sv	svenska
sv	sw	swahili
sv	sw_CD	Kongo-swahili
sv	swb	shimaoré
sv	syc	klassisk syriska
sv	syr	syriska
sv	szl	silesiska
sv	ta	tamil
sv	tcy	tulu
sv	te	telugu
sv	tem	temne
sv	teo	teso
sv	ter	tereno
sv	tet	tetum
sv	tg	tadzjikiska
sv	th	thailändska
sv	ti	tigrinja
sv	tig	tigré
sv	tiv	tivi
sv	tk	turkmeniska
sv	tkl	tokelauiska
sv	tkr	tsakhur
sv	tl	tagalog
sv	tlh	klingonska
sv	tli	tlingit
sv	tly	talysh
sv	tmh	tamashek
sv	tn	tswana
sv	to	tonganska
sv	tog	nyasatonganska
sv	tpi	tok pisin
sv	tr	turkiska
sv	tru	turoyo
sv	trv	taroko
sv	ts	tsonga
sv	tsd	tsakodiska
sv	tsi	tsimshian
sv	tt	tatariska
sv	ttt	muslimsk tatariska
sv	tum	tumbuka
sv	tvl	tuvaluanska
sv	tw	twi
sv	twq	tasawaq
sv	ty	tahitiska
sv	tyv	tuviniska
sv	tzm	centralmarockansk tamazight
sv	udm	udmurtiska
sv	ug	uiguriska
sv	ug	östturkiska
sv	uga	ugaritiska
sv	uk	ukrainska
sv	umb	umbundu
sv	und	obestämt språk
sv	ur	urdu
sv	uz	uzbekiska
sv	vai	vaj
sv	ve	venda
sv	vec	venetianska
sv	vep	veps
sv	vi	vietnamesiska
sv	vls	västflamländska
sv	vmf	Main-frankiska
sv	vo	volapük
sv	vot	votiska
sv	vro	võru
sv	vun	vunjo
sv	wa	vallonska
sv	wae	walsertyska
sv	wal	walamo
sv	war	waray
sv	was	washo
sv	wbp	warlpiri
sv	wo	wolof
sv	wuu	wu
sv	xal	kalmuckiska
sv	xh	xhosa
sv	xmf	mingrelianska
sv	xog	lusoga
sv	yao	kiyao
sv	yap	japetiska
sv	yav	yangben
sv	ybb	bamileké-jemba
sv	yi	jiddisch
sv	yo	yoruba
sv	yrl	nheengatu
sv	yue	kantonesiska
sv	za	zhuang
sv	zap	zapotek
sv	zbl	blissymboler
sv	zea	zeeländska
sv	zen	zenaga
sv	zgh	marockansk standard-tamazight
sv	zh	kinesiska
sv	zh_Hans	förenklad kinesiska
sv	zh_Hant	traditionell kinesiska
sv	zu	zulu
sv	zun	zuni
sv	zxx	inget språkligt innehåll
sv	zza	zazaiska
pt	aa	afar
pt	ab	abcázio
pt	ace	achém
pt	ach	acoli
pt	ada	adangme
pt	ady	adigue
pt	ae	avéstico
pt	af	africâner
pt	afh	afrihili
pt	agq	aghem
pt	ain	ainu
pt	ak	akan
pt	akk	acadiano
pt	ale	aleúte
pt	alt	altai meridional
pt	am	amárico
pt	an	aragonês
pt	ang	inglês arcaico
pt	anp	angika
pt	ar	árabe
pt	ar_001	árabe moderno
pt	arc	aramaico
pt	arn	mapudungun
pt	arp	arapaho
pt	ars	árabe négede
pt	arw	arauaqui
pt	as	assamês
pt	asa	asu
pt	ast	asturiano
pt	av	avárico
pt	awa	awadhi
pt	ay	aimará
pt	az	azerbaijano
pt	az	azeri
pt	az_Arab	azeri sul
pt	ba	bashkir
pt	bal	balúchi
pt	ban	balinês
pt	bas	basa
pt	bax	bamum
pt	bbj	ghomala’
pt	be	bielorrusso
pt	bej	beja
pt	bem	bemba
pt	bez	bena
pt	bfd	bafut
pt	bg	búlgaro
pt	bgn	balúchi ocidental
pt	bho	bhojpuri
pt	bi	bislamá
pt	bik	bikol
pt	bin	bini
pt	bkm	kom
pt	bla	siksika
pt	bm	bambara
pt	bn	bengali
pt	bo	tibetano
pt	br	bretão
pt	bra	braj
pt	brx	bodo
pt	bs	bósnio
pt	bss	akoose
pt	bua	buriato
pt	bug	buginês
pt	bum	bulu
pt	byn	blin
pt	byv	medumba
pt	ca	catalão
pt	cad	caddo
pt	car	caribe
pt	cay	cayuga
pt	cch	atsam
pt	ce	checheno
pt	ceb	cebuano
pt	cgg	chiga
pt	ch	chamorro
pt	chb	chibcha
pt	chg	chagatai
pt	chk	chuukese
pt	chm	mari
pt	chn	jargão Chinook
pt	cho	choctaw
pt	chp	chipewyan
pt	chr	cheroqui
pt	chy	cheiene
pt	ckb	curdo central
pt	co	corso
pt	cop	copta
pt	cr	cree
pt	crh	turco da Crimeia
pt	crs	crioulo francês seichelense
pt	cs	tcheco
pt	csb	kashubian
pt	cu	eslavo eclesiástico
